State,Year,Quarter,District,RegisteredUsers,AppOpens,TransactionCount,TransactionAmount
Assam,2024,4,Kamrup,522595,35775642,16141222,18662571631.0
Assam,2024,4,Cachar,522779,40758350,16287428,19773111407.0
Assam,2024,4,Udalguri,202018,16368051,4637104,5402539962.0
Assam,2024,4,Barpeta,558059,42787398,24798220,28930069019.0
Assam,2024,4,Nagaon,580140,52351334,16930350,21494769896.0
Assam,2024,4,Golaghat,309656,24425031,7138694,7524471368.0
Assam,2024,4,Kamrup Metropolitan,1380871,83334109,52145473,51816279559.0
Assam,2024,4,Goalpara,363792,24764277,14939041,18678804394.0
Assam,2024,4,Darrang,295373,20218693,10815567,14057911052.0
Assam,2024,4,Charaideo,119529,7018973,2619873,2685862769.0
Assam,2024,4,Biswanath,220053,18111673,5708879,5468463614.0
Assam,2024,4,Hojai,316203,24243977,10822136,12433762600.0
Assam,2024,4,Karbi Anglong,177347,12926349,4131819,4801917134.0
Assam,2024,4,Bajali,46620,1715699,1234315,1564485875.0
Assam,2024,4,Majuli,35623,2236602,639227,630031791.0
Assam,2024,4,Karimganj,301739,21153524,9254172,13029314777.0
Assam,2024,4,Morigaon,307064,28579525,9739326,12275907259.0
Assam,2024,4,Baksa,183275,13173520,4973615,6440806260.0
Assam,2024,4,Chirang,156141,13444282,4981020,6207183634.0
Assam,2024,4,Tinsukia,363224,27960821,8630495,10757062986.0
Assam,2024,4,Dima Hasao,77541,5002313,2371203,2725718790.0
Assam,2024,4,Bongaigaon,274361,17693417,11133665,13022142781.0
Assam,2024,4,Sonitpur,374004,33232903,11375434,12320464475.0
Assam,2024,4,Dhubri,473943,33152079,18500778,21619655588.0
Assam,2024,4,Lakhimpur,301901,24508610,7666573,7457700439.0
Assam,2023,1,Sivasagar,124732,10615221,1570623,2672941443.0
Assam,2023,1,Dhemaji,112754,19705203,1628726,3039266504.0
Assam,2023,1,Dibrugarh,256050,30073892,3760225,5608974753.0
Assam,2023,1,Nalbari,111929,12159155,1785728,3606569741.0
Assam,2023,1,Kokrajhar,100303,19872351,2355923,4909355126.0
Assam,2023,1,Hailakandi,95220,8693542,2046225,4019608832.0
Assam,2023,1,West Karbi Anglong,21265,6408483,258669,468615052.0
Assam,2023,1,Jorhat,187799,12693841,2559123,3630187754.0
Assam,2023,1,Kamrup,242982,26113435,4930296,9371100434.0
Assam,2023,1,Cachar,282643,19883444,5638260,10760387455.0
Assam,2023,1,Udalguri,95812,23871398,1639335,2999218033.0
Assam,2023,1,Barpeta,294210,20512705,8607360,18729528128.0
Assam,2023,1,Nagaon,330283,20574666,6685799,14229904732.0
Assam,2023,1,Golaghat,161948,26574993,2224582,4026121612.0
Assam,2023,1,Kamrup Metropolitan,938802,9200094,22957420,32177527551.0
Assam,2023,1,Goalpara,152321,14570317,4337423,9833497403.0
Assam,2023,1,Darrang,118372,18138646,3615988,7158735706.0
Assam,2023,1,Charaideo,66846,14369720,853791,1628619134.0
Assam,2023,1,Biswanath,88588,15699577,1384589,2345159408.0
Assam,2023,1,Hojai,105945,13898317,2133438,4081301237.0
Assam,2023,1,Karbi Anglong,95739,19148924,1520698,3214908329.0
Assam,2023,1,Marigaon,144934,10945875,3358524,7072156482.0
Assam,2023,1,Majuli,22458,5992451,252765,402870909.0
Assam,2023,1,Karimganj,148828,15817111,3129397,7345868143.0
Assam,2023,1,Lakhimpur,146560,30457042,2476912,4343543762.0
Assam,2023,1,Baksa,124070,25692141,2190401,4845776221.0
Assam,2023,1,Chirang,60134,19619538,1227227,2669479936.0
Assam,2023,1,Tinsukia,219077,40115013,3283559,6117150816.0
Assam,2023,1,Dima Hasao,39528,9959440,567000,1214015609.0
Assam,2023,1,Bongaigaon,133489,13993373,3402608,7240422273.0
Assam,2023,1,Sonitpur,258067,30546943,5085643,8045533285.0
Assam,2023,1,Dhubri,170279,18132442,4783556,10188898480.0
Assam,2023,1,South Salmara Mancachar,47683,6127028,1508825,4356922804.0
Assam,2023,2,Sivasagar,130487,12983443,1832171,2802402072.0
Assam,2023,2,Dhemaji,118120,18644431,1933305,3385291207.0
Assam,2023,2,Dibrugarh,267326,27003545,4515459,6339612450.0
Assam,2023,2,Nalbari,117138,14827382,2194760,4095366006.0
Assam,2023,2,Kokrajhar,105192,21194562,2949625,5758367366.0
Assam,2023,2,Hailakandi,99676,12253103,2438411,4219916209.0
Assam,2023,2,West Karbi Anglong,22322,8178211,321867,543268673.0
Assam,2023,2,Jorhat,196116,17452483,2997175,4014450509.0
Assam,2023,2,Kamrup,254290,30922758,6019583,10319507492.0
Assam,2023,2,Cachar,295315,22642668,6593914,11304410610.0
Assam,2023,2,Udalguri,100715,24946523,2017515,3369067037.0
Assam,2023,2,Barpeta,307888,24119497,10582441,20577968723.0
Assam,2023,2,Nagaon,345756,23821016,8290774,15933295314.0
Assam,2023,2,Golaghat,169790,31887534,2685300,4365734962.0
Assam,2023,2,Kamrup Metropolitan,975409,10291917,27633429,36066525702.0
Assam,2023,2,Goalpara,159697,17263931,5347770,10755879893.0
Assam,2023,2,Darrang,124149,23891152,4517036,7943501699.0
Assam,2023,2,Charaideo,70025,19494149,1046404,1748795643.0
Assam,2023,2,Biswanath,92859,19143829,1733270,2748393436.0
Assam,2023,2,Hojai,110816,16385311,2650538,4575809166.0
Assam,2023,2,Karbi Anglong,100241,18126872,1815628,3451464394.0
Assam,2023,2,Marigaon,151771,14419082,4122001,7831746623.0
Assam,2023,2,Majuli,23562,5911513,298852,464620442.0
Assam,2023,2,Karimganj,155758,14770232,3708403,7737482765.0
Assam,2023,2,Lakhimpur,153714,33915476,3057549,4876785629.0
Assam,2023,2,Baksa,130264,26633419,2577080,5238071690.0
Assam,2023,2,Chirang,63080,20252008,1562965,3117726249.0
Assam,2023,2,Tinsukia,228972,44603291,3851912,6507525643.0
Assam,2023,2,Dima Hasao,41378,9768270,723783,1412966285.0
Assam,2023,2,Bongaigaon,139630,15436337,4272392,8015507557.0
Assam,2023,2,Sonitpur,269578,27748524,6079471,9155763527.0
Assam,2023,2,Dhubri,178594,20746998,5998987,11652162342.0
Assam,2023,2,South Salmara Mancachar,50054,7390206,1921183,4781401468.0
Assam,2023,3,Sivasagar,136241,13086792,2269030,2996906032.0
Assam,2023,3,Dhemaji,123363,28025817,2320967,3478657621.0
Assam,2023,3,Dibrugarh,278740,52247851,5328549,6883206756.0
Assam,2023,3,Nalbari,122081,20513320,2709875,4298403085.0
Assam,2023,3,Kokrajhar,110080,35992196,3648008,6131660384.0
Assam,2023,3,Hailakandi,104063,17547081,3011092,4560524135.0
Assam,2023,3,West Karbi Anglong,23398,13519596,382335,541617888.0
Assam,2023,3,Jorhat,204393,20212200,3556267,4376298184.0
Assam,2023,3,Kamrup,265357,38346090,7313093,10800114027.0
Assam,2023,3,Cachar,308182,23961554,8139863,12475988474.0
Assam,2023,3,Udalguri,105214,32082491,2471832,3540229495.0
Assam,2023,3,Barpeta,321557,35656605,12553937,19547199120.0
Assam,2023,3,Nagaon,360999,37811403,9915879,16218655937.0
Assam,2023,3,Golaghat,177250,41449634,3265899,4649877887.0
Assam,2023,3,Kamrup Metropolitan,1014178,12110048,33252533,38969448090.0
Assam,2023,3,Goalpara,167049,35859977,6726109,10895284121.0
Assam,2023,3,Darrang,129710,41955515,5522247,8131813482.0
Assam,2023,3,Charaideo,73222,23549167,1270698,1852693619.0
Assam,2023,3,Biswanath,96868,31732430,2089534,2896232915.0
Assam,2023,3,Hojai,115657,25287556,3173826,4680370231.0
Assam,2023,3,Karbi Anglong,104784,34498189,2100974,3428433363.0
Assam,2023,3,Marigaon,158451,24814112,4800400,7900727989.0
Assam,2023,3,Majuli,24611,5257124,340706,449129036.0
Assam,2023,3,Karimganj,162640,26785202,4518671,8300362452.0
Assam,2023,3,Lakhimpur,160471,45985004,3833961,5023686779.0
Assam,2023,3,Baksa,136080,38631709,3119967,5364907563.0
Assam,2023,3,Chirang,65998,30789237,1922041,3200095251.0
Assam,2023,3,Tinsukia,239058,51022057,4565290,6820826177.0
Assam,2023,3,Dima Hasao,43160,13892143,947489,1716140103.0
Assam,2023,3,Bongaigaon,145804,21295658,5223464,7992492776.0
Assam,2023,3,Sonitpur,281112,45875124,7184992,9555385617.0
Assam,2023,3,Dhubri,186435,32844357,7727555,12038352780.0
Assam,2023,3,South Salmara Mancachar,52380,10212674,2368268,4342293033.0
Assam,2023,4,Sivasagar,141853,11632384,2477201,3302834884.0
Assam,2023,4,Dhemaji,128232,12131639,2640683,4011663237.0
Assam,2023,4,Dibrugarh,289409,19181994,5709873,7427295961.0
Assam,2023,4,Nalbari,126977,11327199,3150608,4920016354.0
Assam,2023,4,Kokrajhar,114440,13750462,4375333,7312524187.0
Assam,2023,4,Hailakandi,108213,9827592,3536974,5805638439.0
Assam,2023,4,West Karbi Anglong,24422,2733988,446777,637186657.0
Assam,2023,4,Jorhat,212335,14621737,3784109,4736381828.0
Assam,2023,4,Kamrup,276067,25845292,8424238,12506756486.0
Assam,2023,4,Cachar,320070,28050880,9259935,14611571234.0
Assam,2023,4,Udalguri,109420,12236271,2834860,4179265292.0
Assam,2023,4,Barpeta,334209,31271792,15365058,23767852973.0
Assam,2023,4,Nagaon,375835,39881315,11620054,19063736023.0
Assam,2023,4,Golaghat,184416,15461014,3717221,5294439139.0
Assam,2023,4,Kamrup Metropolitan,1050970,63033857,35741066,42066992122.0
Assam,2023,4,Goalpara,173830,18770709,8585082,13668435884.0
Assam,2023,4,Darrang,135028,16894251,6735425,10599716369.0
Assam,2023,4,Charaideo,76164,5375217,1415059,2105854470.0
Assam,2023,4,Biswanath,100861,10494512,2448926,3309626551.0
Assam,2023,4,Hojai,120199,11056902,3670224,5300845947.0
Assam,2023,4,Karbi Anglong,108934,11762810,2384936,3978867179.0
Assam,2023,4,Marigaon,165177,16104820,5808139,9705402781.0
Assam,2023,4,Majuli,25684,1686462,403623,518586023.0
Assam,2023,4,Karimganj,169249,15295556,5198477,9636448211.0
Assam,2023,4,Lakhimpur,167096,15794802,4361637,5744327705.0
Assam,2023,4,Baksa,141506,13322763,3620536,6383786882.0
Assam,2023,4,Chirang,68633,8450267,2347804,3982679017.0
Assam,2023,4,Tinsukia,248429,17947350,5189615,8184084433.0
Assam,2023,4,Dima Hasao,44886,3858547,1098602,1968322313.0
Assam,2023,4,Bongaigaon,151750,13164085,6225825,9640983542.0
Assam,2023,4,Sonitpur,291996,27175802,8050113,10777430093.0
Assam,2023,4,Dhubri,193881,26044285,9754250,14883704767.0
Assam,2023,4,South Salmara Mancachar,54609,13855399,3369894,5570379948.0
Assam,2019,1,Sivasagar,28059,0,73524,126028482.89568174
Assam,2019,1,Dhemaji,24052,0,69519,134956449.74452934
Assam,2019,1,Dibrugarh,62656,0,180303,308520050.14443624
Assam,2019,1,Nalbari,24925,0,70290,94533334.09474775
Assam,2019,1,Kokrajhar,21029,0,60413,133213397.36930162
Assam,2019,1,Hailakandi,20697,0,51401,76319460.13758466
Assam,2019,1,West Karbi Anglong,3720,0,11141,12368112.989129752
Assam,2019,1,Jorhat,48594,0,125165,215041144.37958878
Assam,2019,1,Kamrup,54910,0,205094,325387078.1294668
Assam,2019,1,Cachar,64241,0,206705,335675210.43395036
Assam,2019,1,Udalguri,19336,0,57339,103343677.3304387
Assam,2019,1,Barpeta,67729,0,262834,416977891.5222329
Assam,2019,1,Nagaon,66306,0,265767,382986937.00269973
Assam,2019,1,Golaghat,34918,0,87815,150699869.58634305
Assam,2019,1,Kamrup Metropolitan,255112,0,1306775,2605380335.9221573
Assam,2019,1,Goalpara,33006,0,113947,191744923.215441
Assam,2019,1,Darrang,27070,0,76056,137391656.7613904
Assam,2019,1,Charaideo,15161,0,49174,75457156.83902974
Assam,2019,1,Biswanath,19050,0,59752,91143579.39023894
Assam,2019,1,Hojai,23708,0,61983,111715019.69069499
Assam,2019,1,Karbi Anglong,20131,0,62301,127716945.67539394
Assam,2019,1,Marigaon,26319,0,162645,225891536.78995085
Assam,2019,1,Majuli,4861,0,15485,17616797.703198176
Assam,2019,1,Karimganj,29208,0,76238,140750684.4913983
Assam,2019,1,Lakhimpur,31154,0,84448,135217192.88448116
Assam,2019,1,Baksa,24926,0,75377,147648364.40043023
Assam,2019,1,Chirang,11867,0,32379,57539957.793235525
Assam,2019,1,Tinsukia,51108,0,147896,296016100.5028683
Assam,2019,1,Dima Hasao,7915,0,26119,51318304.483347006
Assam,2019,1,Bongaigaon,29773,0,91061,138479281.39115623
Assam,2019,1,Sonitpur,62218,0,197716,409811805.46215415
Assam,2019,1,Dhubri,36652,0,129363,168832530.51137578
Assam,2019,1,South Salmara Mancachar,8674,0,36980,56376266.78267565
Assam,2019,2,Sivasagar,33791,143808,74192,134981544.55457747
Assam,2019,2,Dhemaji,29292,132321,66560,150306788.81401327
Assam,2019,2,Dibrugarh,74342,328867,169357,356524668.62132466
Assam,2019,2,Nalbari,30036,136170,64729,108268162.20079285
Assam,2019,2,Kokrajhar,25095,120739,58445,136120566.46937045
Assam,2019,2,Hailakandi,24737,93387,47321,79845847.4735592
Assam,2019,2,West Karbi Anglong,4626,22384,10260,15373392.65586704
Assam,2019,2,Jorhat,56713,242399,129744,231878110.7193352
Assam,2019,2,Kamrup,65883,353221,176995,334724712.0725308
Assam,2019,2,Cachar,76533,332069,177976,335126276.2091832
Assam,2019,2,Udalguri,23656,109522,51326,108912182.9417754
Assam,2019,2,Barpeta,80544,465607,228864,466786096.3962827
Assam,2019,2,Nagaon,79322,381734,231423,422774561.3600137
Assam,2019,2,Golaghat,42168,177570,89403,157511569.7769561
Assam,2019,2,Kamrup Metropolitan,299219,1650827,2488968,5089657876.792284
Assam,2019,2,Goalpara,38784,195857,97473,201643499.0041993
Assam,2019,2,Darrang,32039,141959,70387,140869866.57193547
Assam,2019,2,Charaideo,18223,83612,45010,85061629.87310517
Assam,2019,2,Biswanath,23128,117521,61472,103930302.37445727
Assam,2019,2,Hojai,28419,131855,63598,125015617.43164451
Assam,2019,2,Karbi Anglong,24186,115110,62877,150114998.0486763
Assam,2019,2,Marigaon,31422,172117,130459,235342996.58975655
Assam,2019,2,Majuli,6014,27261,13800,17825869.547913164
Assam,2019,2,Karimganj,35478,147310,70635,144404980.60717523
Assam,2019,2,Lakhimpur,38140,171210,88545,154536738.9259897
Assam,2019,2,Baksa,30435,144736,70162,150019543.78537178
Assam,2019,2,Chirang,14323,71919,31621,65747046.11911234
Assam,2019,2,Tinsukia,60548,283819,148294,323303192.86631006
Assam,2019,2,Dima Hasao,9658,55650,28118,57300032.732904054
Assam,2019,2,Bongaigaon,35569,171730,80689,155642822.44107914
Assam,2019,2,Sonitpur,73717,367930,192707,444337498.7727274
Assam,2019,2,Dhubri,43396,201797,101070,201203482.8078656
Assam,2019,2,South Salmara Mancachar,10692,58308,32449,69876713.5681054
Assam,2019,3,Sivasagar,38799,495555,101503,160505383.6038673
Assam,2019,3,Dhemaji,33556,463218,90986,171587706.61930138
Assam,2019,3,Dibrugarh,84029,1106406,230118,425077484.1305032
Assam,2019,3,Nalbari,34518,464062,82814,133051985.19050579
Assam,2019,3,Kokrajhar,28222,410393,77004,153786698.22127867
Assam,2019,3,Hailakandi,28317,319292,62134,95753332.8367396
Assam,2019,3,West Karbi Anglong,5535,80298,14546,17754122.575145133
Assam,2019,3,Jorhat,63858,816333,167468,274329134.3924885
Assam,2019,3,Kamrup,75174,1202400,222439,383883901.2477784
Assam,2019,3,Cachar,88048,1168889,242781,426502976.7731471
Assam,2019,3,Udalguri,27337,380596,69169,133441413.33037564
Assam,2019,3,Barpeta,92001,1577070,262253,505242250.25981045
Assam,2019,3,Nagaon,100993,1357385,258566,491551326.21533215
Assam,2019,3,Golaghat,48408,622326,121795,194779142.64060068
Assam,2019,3,Kamrup Metropolitan,340588,5813918,2188998,6080999088.202992
Assam,2019,3,Goalpara,44056,703191,119928,234306376.69394106
Assam,2019,3,Darrang,36124,498460,90156,171891466.67902952
Assam,2019,3,Charaideo,20638,284649,59490,103441007.08569291
Assam,2019,3,Biswanath,26488,380892,78058,123277846.06646207
Assam,2019,3,Hojai,32322,442802,84120,154505233.54100534
Assam,2019,3,Karbi Anglong,27576,388526,83280,173411321.7054668
Assam,2019,3,Marigaon,45437,613396,116364,242626706.43637043
Assam,2019,3,Majuli,6865,92041,19170,22241164.406410635
Assam,2019,3,Karimganj,41329,492814,96450,167756855.41726434
Assam,2019,3,Lakhimpur,43745,580514,115808,182745177.30235583
Assam,2019,3,Baksa,35085,504197,92868,175122110.84885266
Assam,2019,3,Chirang,16353,257049,45161,87808950.14199197
Assam,2019,3,Tinsukia,68999,940075,196245,357008533.5524102
Assam,2019,3,Dima Hasao,11373,190991,41878,80649915.50275356
Assam,2019,3,Bongaigaon,40554,601208,104703,184020775.95802072
Assam,2019,3,Sonitpur,83930,1274025,257623,533288953.0348954
Assam,2019,3,Dhubri,48953,674502,115968,235503727.27269614
Assam,2019,3,South Salmara Mancachar,12313,196200,32727,72591552.54102534
Assam,2019,4,Sivasagar,43561,522021,112099,192010348.16393307
Assam,2019,4,Dhemaji,38177,500330,103033,197496702.44348955
Assam,2019,4,Dibrugarh,93614,1152765,255885,470389915.7975105
Assam,2019,4,Nalbari,38957,498791,95723,156653435.63897616
Assam,2019,4,Kokrajhar,32148,460273,90371,198548447.25328588
Assam,2019,4,Hailakandi,32200,336955,67877,117286060.91560167
Assam,2019,4,West Karbi Anglong,6422,83505,17914,25460539.282486644
Assam,2019,4,Jorhat,70809,837474,185402,307700398.0221567
Assam,2019,4,Kamrup,84609,1278995,249708,461559258.766533
Assam,2019,4,Cachar,98890,1236647,273506,482197783.1553297
Assam,2019,4,Udalguri,31160,395736,77332,154704605.56495023
Assam,2019,4,Barpeta,103248,1619152,295624,613479659.5323288
Assam,2019,4,Nagaon,114296,1357393,287586,546184547.4478517
Assam,2019,4,Golaghat,54950,666975,138710,238009780.18189836
Assam,2019,4,Kamrup Metropolitan,373761,5975606,2510384,7206165641.817837
Assam,2019,4,Goalpara,49622,744226,139662,282003507.8056698
Assam,2019,4,Darrang,40457,506992,98623,201143725.75237712
Assam,2019,4,Charaideo,23256,302692,70323,125582119.32897243
Assam,2019,4,Biswanath,29959,407200,88764,151710760.8210323
Assam,2019,4,Hojai,36550,468480,95246,175607661.95152915
Assam,2019,4,Karbi Anglong,31228,424320,95122,214907046.11081886
Assam,2019,4,Marigaon,51825,607080,132919,263927905.91411433
Assam,2019,4,Majuli,7711,94343,20488,26928995.953304544
Assam,2019,4,Karimganj,47162,535115,108697,194919405.22699457
Assam,2019,4,Lakhimpur,49491,616172,129734,211979144.7023744
Assam,2019,4,Baksa,40329,544230,106632,221221950.65788725
Assam,2019,4,Chirang,18613,269863,51791,101022374.81498426
Assam,2019,4,Tinsukia,76944,1015570,224113,423685126.94560075
Assam,2019,4,Dima Hasao,12935,198193,45414,93463244.8365884
Assam,2019,4,Bongaigaon,45540,630254,119397,235963764.71799022
Assam,2019,4,Sonitpur,93662,1375822,298139,613461613.2726698
Assam,2019,4,Dhubri,54923,713290,134357,284612415.48264515
Assam,2019,4,South Salmara Mancachar,14211,222989,39935,91996007.23237559
Assam,2021,1,Sivasagar,76308,1075274,242611,602350918.9850893
Assam,2021,1,Dhemaji,68744,1087691,231336,615209792.8336076
Assam,2021,1,Dibrugarh,158509,2426854,680608,1710571109.9822497
Assam,2021,1,Nalbari,68299,956420,197323,506378435.7122495
Assam,2021,1,Kokrajhar,60046,1036755,228889,627990382.7904459
Assam,2021,1,Hailakandi,57052,926680,189886,515905421.9034898
Assam,2021,1,West Karbi Anglong,12746,194808,41137,84887268.51304872
Assam,2021,1,Jorhat,116616,1675725,388882,856404785.4295708
Assam,2021,1,Kamrup,147671,2614237,557802,1450662971.6951797
Assam,2021,1,Cachar,172056,2636232,614703,1577581912.6812966
Assam,2021,1,Udalguri,57387,831716,173233,451305008.43282115
Assam,2021,1,Barpeta,177789,3597728,768249,2378951523.3799787
Assam,2021,1,Nagaon,200243,2994542,675634,2019926209.3789358
Assam,2021,1,Golaghat,98520,1406442,311238,749087184.8333428
Assam,2021,1,Kamrup Metropolitan,589688,11775050,9400818,24003716533.697937
Assam,2021,1,Goalpara,91082,1791107,400249,1203600745.3463283
Assam,2021,1,Darrang,71026,1138633,259665,757825643.4042199
Assam,2021,1,Charaideo,40563,604727,138143,380869059.4350337
Assam,2021,1,Biswanath,53382,909069,197774,446301042.8269607
Assam,2021,1,Hojai,64551,1015612,220269,591418708.8113766
Assam,2021,1,Karbi Anglong,58026,956752,217934,608528765.1323997
Assam,2021,1,Marigaon,87679,1270339,298011,918760114.9692955
Assam,2021,1,Majuli,13653,176811,34915,74357604.61004795
Assam,2021,1,Karimganj,89969,1410799,304173,916185934.3111196
Assam,2021,1,Lakhimpur,89104,1325230,278213,669614741.670135
Assam,2021,1,Baksa,74652,1191235,260583,764921383.8988845
Assam,2021,1,Chirang,35753,592778,127192,321319197.07738817
Assam,2021,1,Tinsukia,134067,2143049,480161,1160430411.7091098
Assam,2021,1,Dima Hasao,24303,430143,104846,283821933.22303617
Assam,2021,1,Bongaigaon,80711,1460791,321020,874996649.1810182
Assam,2021,1,Sonitpur,158555,2787968,669242,1689369790.428941
Assam,2021,1,Dhubri,101643,1703849,362613,1035861131.4318309
Assam,2021,1,South Salmara Mancachar,28055,607318,134708,477352228.40615606
Assam,2021,2,Sivasagar,82266,1990635,303100,635897961.4545786
Assam,2021,2,Dhemaji,74111,2895465,299375,707439590.8525485
Assam,2021,2,Dibrugarh,170604,5005943,870918,1976153977.7728927
Assam,2021,2,Nalbari,73631,1920860,265787,614926960.4062058
Assam,2021,2,Kokrajhar,65062,2506976,291109,760467202.4006457
Assam,2021,2,Hailakandi,61575,1536439,258553,622102715.3474636
Assam,2021,2,West Karbi Anglong,13811,851063,51169,93322156.33253612
Assam,2021,2,Jorhat,125247,2550454,448050,911359043.2389444
Assam,2021,2,Kamrup,159018,4519000,737877,1686926641.0395198
Assam,2021,2,Cachar,185350,3369557,743120,1680050955.980187
Assam,2021,2,Udalguri,62273,3070414,229956,535712130.36414516
Assam,2021,2,Barpeta,191700,5672255,1094358,2927546915.4449625
Assam,2021,2,Nagaon,215750,4792054,928187,2446953429.3994994
Assam,2021,2,Golaghat,106454,3724195,382567,828266419.210104
Assam,2021,2,Kamrup Metropolitan,630676,7599247,12113618,26948905679.328754
